time,pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,ori_w
1763027702.022702,0.600595350,0.023878116,0.194579033,0.692702369,0.719724894,-0.030690360,0.034894395
1763027702.028092,0.600565458,0.024671291,0.194588714,0.692317473,0.720122993,-0.030365031,0.034603419
1763027702.033796,0.600540113,0.025331404,0.194597719,0.691996294,0.720454335,-0.030096193,0.034364073
1763027702.038997,0.600506566,0.026139360,0.194602447,0.691601990,0.720860302,-0.029773009,0.034068924
1763027702.044645,0.600477193,0.026804284,0.194602146,0.691276175,0.721194863,-0.029512928,0.033826662
1763027702.049882,0.600439978,0.027618090,0.194600266,0.690876375,0.721604466,-0.029197499,0.033530893
1763027702.055560,0.600409155,0.028293932,0.194602856,0.690543322,0.721944869,-0.028936216,0.033290112
1763027702.060645,0.600377774,0.028981022,0.194608768,0.690204763,0.722290397,-0.028668324,0.033046337
1763027702.065875,0.600344948,0.029670644,0.194612315,0.689863697,0.722637653,-0.028404242,0.032803358
1763027702.070979,0.600301514,0.030504352,0.194605344,0.689451115,0.723057270,-0.028090283,0.032500804
1763027702.076744,0.600265931,0.031179688,0.194601433,0.689117006,0.723396599,-0.027834069,0.032255300
1763027702.081896,0.600224044,0.031995205,0.194605844,0.688713620,0.723805666,-0.027518947,0.031962770
1763027702.088088,0.600182958,0.032821379,0.194620486,0.688303470,0.724220335,-0.027198930,0.031677261
1763027702.093831,0.600139012,0.033661108,0.194630987,0.687885450,0.724642038,-0.026878072,0.031385659
1763027702.099496,0.600100556,0.034336583,0.194630303,0.687548596,0.724981308,-0.026626262,0.031145853
1763027702.104614,0.600060163,0.035023574,0.194626981,0.687206030,0.725325942,-0.026370420,0.030898589
1763027702.110078,0.600012405,0.035851131,0.194631470,0.686791637,0.725741625,-0.026063065,0.030611318
1763027702.153098,0.599651419,0.041776199,0.194722716,0.683808385,0.728710592,-0.023857756,0.028596831
1763027702.158630,0.599601930,0.042493535,0.194726625,0.683443259,0.729070783,-0.023602894,0.028355436
1763027702.163931,0.599542607,0.043340192,0.194731549,0.683011403,0.729495883,-0.023305384,0.028072318
1763027702.169539,0.599495539,0.044033594,0.194743569,0.682658637,0.729842842,-0.023053109,0.027841426
1763027702.174934,0.599438399,0.044871729,0.194764248,0.682231816,0.730261922,-0.022746086,0.027565677
1763027702.180046,0.599387369,0.045594555,0.194780031,0.681862247,0.730623841,-0.022487668,0.027330820
1763027702.186826,0.599325827,0.046448895,0.194796683,0.681423480,0.731052458,-0.022186989,0.027056274
1763027702.192517,0.599265050,0.047269860,0.194810549,0.681002106,0.731463611,-0.021897729,0.026788732
1763027702.197810,0.599213398,0.047958638,0.194822943,0.680648176,0.731808364,-0.021654839,0.026564219
1763027702.203030,0.599148600,0.048810255,0.194839453,0.680209287,0.732234895,-0.021358111,0.026291371
1763027702.209091,0.599084434,0.049656989,0.194861501,0.679772302,0.732658744,-0.021060428,0.026023522
1763027702.214705,0.599032697,0.050331983,0.194880197,0.679424008,0.732996166,-0.020821659,0.025809346
1763027702.219767,0.598967588,0.051149303,0.194897226,0.679001501,0.733404756,-0.020537211,0.025547048
1763027702.225525,0.598912201,0.051835613,0.194912530,0.678644902,0.733748674,-0.020303545,0.025332892
1763027702.230724,0.598856696,0.052523779,0.194930671,0.678287411,0.734093010,-0.020066807,0.025118698
1763027702.236048,0.598793012,0.053317550,0.194957354,0.677874224,0.734490275,-0.019792615,0.024876915
1763027702.241636,0.598739467,0.053978747,0.194980598,0.677529806,0.734820962,-0.019562455,0.024674628
1763027702.246814,0.598684967,0.054637821,0.195002569,0.677186039,0.735150456,-0.019335917,0.024473824
1763027702.251907,0.598617830,0.055431864,0.195026423,0.676771209,0.735547483,-0.019065373,0.024230910
1763027702.294643,0.598124754,0.060983201,0.195218148,0.673841794,0.738328636,-0.017231677,0.022608072
1763027702.299787,0.598061016,0.061655882,0.195240150,0.673483039,0.738666594,-0.017019573,0.022418900
1763027702.305556,0.597987107,0.062448183,0.195273666,0.673059873,0.739064515,-0.016766206,0.022201599
1763027702.310658,0.597924878,0.063100714,0.195299981,0.672711500,0.739391744,-0.016558060,0.022020553
1763027702.316000,0.597850247,0.063878020,0.195332536,0.672295011,0.739782155,-0.016313344,0.021809731
1763027702.321739,0.597784700,0.064535593,0.195353367,0.671942152,0.740112484,-0.016110211,0.021627079
1763027702.326953,0.597706984,0.065314165,0.195381741,0.671524653,0.740502834,-0.015866717,0.021411071
1763027702.332605,0.597644523,0.065960514,0.195415628,0.671177565,0.740826786,-0.015659398,0.021238936
1763027702.337916,0.597565103,0.066765129,0.195456062,0.670744611,0.741230249,-0.015404827,0.021025488
1763027702.343572,0.597500167,0.067416521,0.195489970,0.670392859,0.741557360,-0.015201645,0.020856918
1763027702.348690,0.597434361,0.068053290,0.195516111,0.670048444,0.741877258,-0.015007404,0.020688058
1763027702.353909,0.597349279,0.068850059,0.195541746,0.669616838,0.742277563,-0.014769774,0.020473338
1763027702.359061,0.597279908,0.069514816,0.195572919,0.669255939,0.742611647,-0.014568443,0.020302510
1763027702.364594,0.597213711,0.070163445,0.195612829,0.668903963,0.742937088,-0.014365495,0.020140010
1763027702.369908,0.597133283,0.070944386,0.195662276,0.668480297,0.743328333,-0.014119566,0.019943514
1763027702.375583,0.597064520,0.071592395,0.195697964,0.668126621,0.743654191,-0.013924583,0.019783637
1763027702.380675,0.596993790,0.072235671,0.195725678,0.667774472,0.743978143,-0.013737661,0.019622626
1763027702.386117,0.596908952,0.073000599,0.195757934,0.667356148,0.744362593,-0.013513447,0.019427950
1763027702.391720,0.596841191,0.073635600,0.195795254,0.667008167,0.744681835,-0.013323022,0.019275419
1763027702.434956,0.596225565,0.079075953,0.196128115,0.664009598,0.747415662,-0.011720445,0.017991176
1763027702.440557,0.596136521,0.079820852,0.196169556,0.663595450,0.747790754,-0.011511665,0.017820395
1763027702.445725,0.596061626,0.080438956,0.196203403,0.663250874,0.748102307,-0.011341132,0.017680597
1763027702.450961,0.595969333,0.081193728,0.196245336,0.662829706,0.748482645,-0.011132539,0.017509603
1763027702.456059,0.595893113,0.081817439,0.196282737,0.662480614,0.748797297,-0.010961792,0.017373711
1763027702.461807,0.595817498,0.082436555,0.196323203,0.662133928,0.749109447,-0.010790430,0.017240309
1763027702.466983,0.595723130,0.083191873,0.196367269,0.661711318,0.749489665,-0.010582171,0.017071311
1763027702.472647,0.595642090,0.083821674,0.196397165,0.661357513,0.749807358,-0.010416264,0.016930406
1763027702.477719,0.595547939,0.084554629,0.196435570,0.660943816,0.750178158,-0.010226524,0.016774804
1763027702.484505,0.595470822,0.085158596,0.196470523,0.660602582,0.750483632,-0.010068614,0.016648924
1763027702.489902,0.595358128,0.086025982,0.196520552,0.660112200,0.750921965,-0.009842781,0.016467765
1763027702.495719,0.595278955,0.086627840,0.196554130,0.659770999,0.751226485,-0.009689217,0.016343801
1763027702.500992,0.595182794,0.087347111,0.196591456,0.659362807,0.751590371,-0.009507639,0.016194061
1763027702.506480,0.595096654,0.087977875,0.196619434,0.659004405,0.751909435,-0.009351159,0.016059755
1763027702.511747,0.595011685,0.088596984,0.196647671,0.658651231,0.752223372,-0.009201466,0.015933090
1763027702.516879,0.594914489,0.089310041,0.196686613,0.658243756,0.752585053,-0.009027126,0.015792975
1763027702.522466,0.594828718,0.089926201,0.196716268,0.657891003,0.752897739,-0.008880568,0.015670873
1763027702.527797,0.594738282,0.090562027,0.196741632,0.657527412,0.753219783,-0.008729780,0.015538418
1763027702.532926,0.594633305,0.091298206,0.196772833,0.657105750,0.753592789,-0.008555341,0.015387539
1763027702.575667,0.594546472,0.091909532,0.196803242,0.656754044,0.753903270,-0.008412745,0.015270271
1763027702.580961,0.593788003,0.097013293,0.197023240,0.653804635,0.756493807,-0.007258345,0.014279674
1763027702.621619,0.593013454,0.101812770,0.197143781,0.651004767,0.758930743,-0.006264841,0.013329597
1763027702.626728,0.592910142,0.102429616,0.197155792,0.650643090,0.759243965,-0.006142228,0.013207871
1763027702.632061,0.592784722,0.103173759,0.197170886,0.650205662,0.759622276,-0.005996650,0.013064173
1763027702.637480,0.592678765,0.103795571,0.197181486,0.649840480,0.759937763,-0.005873966,0.012940122
1763027702.642744,0.592571490,0.104418478,0.197190269,0.649474425,0.760253668,-0.005752567,0.012814903
1763027702.647952,0.592443072,0.105156483,0.197198971,0.649040517,0.760627747,-0.005609449,0.012664800
1763027702.653597,0.592330770,0.105793711,0.197203785,0.648665764,0.760950446,-0.005486700,0.012532106
1763027702.658887,0.592212069,0.106461374,0.197207772,0.648272935,0.761288345,-0.005358613,0.012391877
1763027702.664469,0.592071639,0.107249366,0.197213681,0.647808956,0.761686921,-0.005206135,0.012226848
1763027702.669573,0.591955735,0.107894054,0.197218522,0.647428293,0.762013435,-0.005084899,0.012095238
1763027702.674648,0.591836029,0.108552008,0.197220760,0.647039434,0.762346566,-0.004962698,0.011959133
1763027702.679918,0.591687151,0.109356226,0.197217001,0.646564797,0.762752891,-0.004813284,0.011783767
1763027702.686489,0.591535571,0.110174365,0.197216745,0.646081181,0.763166189,-0.004660880,0.011609260
1763027702.691862,0.591413970,0.110833156,0.197219016,0.645690592,0.763499439,-0.004539408,0.011474129
1763027702.697522,0.591264047,0.111628182,0.197216680,0.645219151,0.763901234,-0.004395464,0.011305805
1763027702.702867,0.591135392,0.112302128,0.197212152,0.644820015,0.764241040,-0.004272191,0.011157878
1763027702.707976,0.590984762,0.113088293,0.197208768,0.644353622,0.764637589,-0.004128863,0.010987990
1763027702.713058,0.590858658,0.113744092,0.197207874,0.643963717,0.764968574,-0.004010580,0.010849756
1763027702.755679,0.589734197,0.119407735,0.197181547,0.640588379,0.767818332,-0.002990852,0.009621878
1763027702.760929,0.589557516,0.120262390,0.197169211,0.640076884,0.768247724,-0.002843596,0.009431538
1763027702.766629,0.589409148,0.120977640,0.197160586,0.639648458,0.768606842,-0.002719191,0.009272781
1763027702.771943,0.589238907,0.121799387,0.197152736,0.639154499,0.769020200,-0.002579745,0.009097980
1763027702.777676,0.589093184,0.122491392,0.197143726,0.638738102,0.769368231,-0.002464234,0.008948693
1763027702.816506,0.587874608,0.128082496,0.197024998,0.635365605,0.772171617,-0.001550123,0.007692510
1763027702.822510,0.587677834,0.128953258,0.196998543,0.634837684,0.772607863,-0.001415355,0.007493718
1763027702.827656,0.587517636,0.129659381,0.196978868,0.634408736,0.772961855,-0.001307367,0.007335908
1763027702.832843,0.587357101,0.130360896,0.196956925,0.633982151,0.773313463,-0.001201204,0.007177193
1763027702.837980,0.587157572,0.131226355,0.196930533,0.633455839,0.773746610,-0.001069459,0.006980350
1763027702.843560,0.586991041,0.131946247,0.196909889,0.633017830,0.774106622,-0.000958142,0.006815822
1763027702.848919,0.586799304,0.132769858,0.196883315,0.632515511,0.774518847,-0.000835501,0.006629978
1763027702.854471,0.586636409,0.133462761,0.196860068,0.632092853,0.774865270,-0.000732017,0.006471036
1763027702.859731,0.586466166,0.134182022,0.196834894,0.631654627,0.775224030,-0.000622516,0.006301691
1763027702.864803,0.586260693,0.135047758,0.196807197,0.631126149,0.775656044,-0.000490899,0.006101246
1763027702.870741,0.586094115,0.135749334,0.196787224,0.630696542,0.776006699,-0.000386787,0.005945295
1763027702.875928,0.585891734,0.136595112,0.196760519,0.630178339,0.776429057,-0.000261534,0.005753941
1763027702.881681,0.585716447,0.137317658,0.196734473,0.629736185,0.776789010,-0.000153918,0.005584186
1763027702.887922,0.585469224,0.138331181,0.196698598,0.629113233,0.777295232,-0.000009779,0.005355248
1763027702.931784,0.583861638,0.144706247,0.196431139,0.625173702,0.780475438,0.000853408,0.003898222
1763027702.937003,0.583668940,0.145447122,0.196396355,0.624713450,0.780844629,0.000948613,0.003728295
1763027702.942732,0.583478793,0.146174364,0.196360946,0.624261318,0.781206787,0.001042034,0.003559931
1763027702.947869,0.583255542,0.147024121,0.196318391,0.623731413,0.781630635,0.001146743,0.003367322
1763027702.953538,0.583069436,0.147724651,0.196279748,0.623293823,0.781980157,0.001230037,0.003207028
1763027702.958827,0.582877374,0.148438522,0.196236146,0.622848092,0.782335818,0.001312934,0.003039652
1763027702.964476,0.582649077,0.149284839,0.196186385,0.622319100,0.782757223,0.001413238,0.002840887
1763027703.003773,0.581135140,0.154776611,0.195857707,0.618867289,0.785491347,0.002032457,0.001573884
1763027703.009076,0.580939117,0.155468646,0.195811704,0.618429872,0.785835922,0.002104767,0.001413924
1763027703.014635,0.580750434,0.156136334,0.195768104,0.618006012,0.786169350,0.002170385,0.001267452
1763027703.019621,0.580559124,0.156803391,0.195720642,0.617581998,0.786502540,0.002232429,0.001118490
1763027703.024806,0.580320211,0.157631250,0.195661535,0.617056605,0.786914825,0.002313332,0.000927142
1763027703.030051,0.580118541,0.158328874,0.195613345,0.616612901,0.787262499,0.002380025,0.000770409
1763027703.035525,0.579925299,0.159001906,0.195570197,0.616183747,0.787598372,0.002444888,0.000624319
1763027703.040743,0.579730628,0.159678490,0.195525295,0.615751563,0.787936211,0.002507657,0.000479435
1763027703.045878,0.579490227,0.160500568,0.195468357,0.615226889,0.788345814,0.002584543,0.000296154
1763027703.051504,0.579290744,0.161190390,0.195424238,0.614786555,0.788689077,0.002652426,0.000145533
1763027703.056067,0.579095764,0.161858388,0.195380710,0.614358387,0.789022446,0.002712822,0.000004549
1763027703.061059,0.578907853,0.162507416,0.195339410,0.613941679,0.789346516,0.002771720,-0.000128858
1763027703.103808,0.577289452,0.168042143,0.194966158,0.610378974,0.792101741,0.003270450,-0.001276274
1763027703.109710,0.577113913,0.168657055,0.194934319,0.609981718,0.792407274,0.003331192,-0.001391747
1763027703.114965,0.576904287,0.169392902,0.194895656,0.609505822,0.792772830,0.003403484,-0.001528722
1763027703.120641,0.576723570,0.170023518,0.194864066,0.609098037,0.793085635,0.003467337,-0.001647781
1763027703.125957,0.576501513,0.170796406,0.194827880,0.608598307,0.793468535,0.003548083,-0.001793844
1763027703.131517,0.576323010,0.171418969,0.194799263,0.608195141,0.793777049,0.003612396,-0.001908815
1763027703.136884,0.576116254,0.172144258,0.194765963,0.607723918,0.794137239,0.003683979,-0.002035469
1763027703.142502,0.575943982,0.172740866,0.194734435,0.607335223,0.794434011,0.003737984,-0.002139753
1763027703.147820,0.575761556,0.173364612,0.194701377,0.606928479,0.794744194,0.003794121,-0.002250808
1763027703.153081,0.575538915,0.174125441,0.194663365,0.606432188,0.795122266,0.003864099,-0.002384655
1763027703.158637,0.575360989,0.174744418,0.194636950,0.606028532,0.795429349,0.003925095,-0.002489516
1763027703.163589,0.575186502,0.175354611,0.194613474,0.605629803,0.795732319,0.003984821,-0.002587652
1763027703.169064,0.574981458,0.176068989,0.194584417,0.605161658,0.796087742,0.004051211,-0.002699318
1763027703.174517,0.574803871,0.176675497,0.194557278,0.604762790,0.796390176,0.004102367,-0.002793630
1763027703.180653,0.574595584,0.177386118,0.194523730,0.604294235,0.796745121,0.004158821,-0.002900252
1763027703.186845,0.574392588,0.178083607,0.194492058,0.603834199,0.797093153,0.004215655,-0.003002866
1763027703.192476,0.574193839,0.178763876,0.194459964,0.603385078,0.797432482,0.004270299,-0.003103388
1763027703.197912,0.573999904,0.179427121,0.194430660,0.602946083,0.797763824,0.004322136,-0.003196360
1763027703.203522,0.573841953,0.179962545,0.194407711,0.602590545,0.798031926,0.004360803,-0.003267171
1763027703.246563,0.573687349,0.180486111,0.194385741,0.602241893,0.798294604,0.004397450,-0.003334249
1763027703.251769,0.572366077,0.184801791,0.194229898,0.599340305,0.800471783,0.004642195,-0.003816644
1763027703.257018,0.572186944,0.185366806,0.194216978,0.598956103,0.800758898,0.004668077,-0.003867566
1763027703.262584,0.572039731,0.185826279,0.194206075,0.598642385,0.800993204,0.004684888,-0.003905399
1763027703.302631,0.570856341,0.189361270,0.194107588,0.596197877,0.802812934,0.004727563,-0.004137040
1763027703.308486,0.570689164,0.189855804,0.194094721,0.595850132,0.803071082,0.004719312,-0.004147883
1763027703.313705,0.570556911,0.190244042,0.194082628,0.595575371,0.803274930,0.004707206,-0.004151579
1763027703.318886,0.570399494,0.190702544,0.194066432,0.595250792,0.803515553,0.004691795,-0.004157590
1763027703.324792,0.570271980,0.191071915,0.194052467,0.594988504,0.803709865,0.004676886,-0.004160536
1763027703.330473,0.570125419,0.191493263,0.194036650,0.594688076,0.803932250,0.004656562,-0.004159888
1763027703.335702,0.570004493,0.191841242,0.194024849,0.594439483,0.804116189,0.004639571,-0.004157111
1763027703.341007,0.569865078,0.192240471,0.194013155,0.594152873,0.804328203,0.004616999,-0.004148029
1763027703.346507,0.569754123,0.192556807,0.194005427,0.593924906,0.804496706,0.004597821,-0.004137557
1763027703.351758,0.569643501,0.192871240,0.193999271,0.593698812,0.804663718,0.004580760,-0.004128455
1763027703.357495,0.569513094,0.193241395,0.193994437,0.593432511,0.804860294,0.004562510,-0.004117692
1763027703.362746,0.569407809,0.193542716,0.193992382,0.593215398,0.805020452,0.004547867,-0.004105486
1763027703.367911,0.569285527,0.193890357,0.193989685,0.592963304,0.805206418,0.004526189,-0.004085811
1763027703.373073,0.569185123,0.194172796,0.193985258,0.592757382,0.805358231,0.004504422,-0.004067492
1763027703.378667,0.569084433,0.194449838,0.193979314,0.592554601,0.805507660,0.004479879,-0.004049380
1763027703.424947,0.568986163,0.194720394,0.193973406,0.592355956,0.805653989,0.004454331,-0.004029412
1763027703.431734,0.568223592,0.196735412,0.193930877,0.590813229,0.806789756,0.004083086,-0.003650122
1763027703.437114,0.568150795,0.196910100,0.193922661,0.590669475,0.806895614,0.004019205,-0.003584790
1763027703.442722,0.568089947,0.197052814,0.193916255,0.590550912,0.806982934,0.003963927,-0.003528237
1763027703.448429,0.568022823,0.197206325,0.193909620,0.590419860,0.807079494,0.003894021,-0.003454165
1763027703.453763,0.567973335,0.197312560,0.193904408,0.590325187,0.807149291,0.003833706,-0.003390070
1763027703.459546,0.567916306,0.197429516,0.193897848,0.590219144,0.807227492,0.003761180,-0.003315089
1763027703.464731,0.567868380,0.197522711,0.193892461,0.590133068,0.807290971,0.003698449,-0.003251454
1763027703.470528,0.567817054,0.197616826,0.193887175,0.590040697,0.807359159,0.003618863,-0.003167327
1763027703.475629,0.567781277,0.197673927,0.193882750,0.589977208,0.807406187,0.003548331,-0.003091528
1763027703.481678,0.567742553,0.197728391,0.193877273,0.589911573,0.807454824,0.003464465,-0.003002633
1763027703.487902,0.567699642,0.197778839,0.193869636,0.589845017,0.807504237,0.003368146,-0.002905359
1763027703.493621,0.567669220,0.197814199,0.193865526,0.589798608,0.807538629,0.003302040,-0.002838280
1763027703.498945,0.567639623,0.197843169,0.193863620,0.589751477,0.807573676,0.003221362,-0.002749350
1763027703.504528,0.567622731,0.197850922,0.193864070,0.589722305,0.807595551,0.003151098,-0.002665811
1763027703.509734,0.567611232,0.197846027,0.193864183,0.589701057,0.807611644,0.003077635,-0.002576852
1763027703.515078,0.567597241,0.197838981,0.193861576,0.589676714,0.807630062,0.002988951,-0.002472825
1763027703.520788,0.567585375,0.197831278,0.193858603,0.589658473,0.807643890,0.002916610,-0.002390523
1763027703.526020,0.567579679,0.197801967,0.193856103,0.589651365,0.807649672,0.002832195,-0.002291902
1763027703.568590,0.567584265,0.197757783,0.193856298,0.589659602,0.807644129,0.002763879,-0.002206890
1763027703.573972,0.567735687,0.197178373,0.193898008,0.589879108,0.807487249,0.002218854,-0.001435602
1763027703.579616,0.567769575,0.197070590,0.193903457,0.589932655,0.807448447,0.002154323,-0.001340654
1763027703.585900,0.567819942,0.196907841,0.193911119,0.590016096,0.807387948,0.002063580,-0.001208495
1763027703.591645,0.567860721,0.196778004,0.193917856,0.590085003,0.807337880,0.001998674,-0.001112393
1763027703.596779,0.567905111,0.196636486,0.193925049,0.590161936,0.807281911,0.001932982,-0.001015381
1763027703.602503,0.567962786,0.196453440,0.193934363,0.590262775,0.807208538,0.001851968,-0.000894979
1763027703.607632,0.568012936,0.196294080,0.193941808,0.590350664,0.807144523,0.001781574,-0.000791097
1763027703.612928,0.568071596,0.196102288,0.193947709,0.590455952,0.807067811,0.001693706,-0.000667354
1763027703.618464,0.568120090,0.195939670,0.193951032,0.590545474,0.807002544,0.001618960,-0.000565353
1763027703.623831,0.568172401,0.195766670,0.193954707,0.590641605,0.806932390,0.001542468,-0.000460271
1763027703.629492,0.568240525,0.195543616,0.193959073,0.590767006,0.806840837,0.001447679,-0.000329784
1763027703.634664,0.568302688,0.195339249,0.193962315,0.590882756,0.806756258,0.001363252,-0.000214923
1763027703.640003,0.568381204,0.195078245,0.193965710,0.591031295,0.806647658,0.001256764,-0.000072132
1763027703.645564,0.568446208,0.194859960,0.193967326,0.591156037,0.806556344,0.001168787,0.000043471
1763027703.650825,0.568514377,0.194633161,0.193969735,0.591286704,0.806460679,0.001080990,0.000160231
1763027703.656010,0.568605971,0.194338114,0.193974972,0.591459132,0.806334317,0.000975431,0.000305880
1763027703.661641,0.568690588,0.194070805,0.193979394,0.591616405,0.806218982,0.000883186,0.000434529
1763027703.666690,0.568778075,0.193796000,0.193984897,0.591778642,0.806099951,0.000790045,0.000566182
1763027703.710956,0.569615868,0.191143176,0.194027278,0.593355792,0.804938376,-0.000071962,0.001766987
1763027703.716101,0.569742957,0.190727606,0.194031422,0.593603076,0.804755569,-0.000206756,0.001947114
1763027703.721692,0.569845496,0.190384832,0.194035604,0.593807694,0.804604232,-0.000315945,0.002090784
1763027703.726824,0.569981880,0.189938319,0.194044376,0.594075738,0.804405749,-0.000451399,0.002275675
1763027703.732136,0.570103445,0.189541162,0.194052217,0.594314677,0.804228663,-0.000569992,0.002438201
1763027703.737677,0.570222239,0.189148419,0.194058390,0.594550806,0.804053545,-0.000688214,0.002596736
1763027703.743022,0.570360822,0.188682586,0.194064731,0.594830461,0.803845942,-0.000830262,0.002783527
1763027703.748506,0.570482104,0.188277459,0.194070774,0.595073129,0.803665578,-0.000954904,0.002949413
1763027703.753764,0.570606420,0.187859899,0.194074065,0.595322530,0.803480029,-0.001086082,0.003120005
1763027703.759509,0.570750067,0.187363618,0.194070917,0.595619085,0.803259194,-0.001245506,0.003314949
1763027703.764518,0.570870511,0.186941478,0.194065437,0.595871009,0.803071439,-0.001383437,0.003478766
1763027703.769824,0.571000713,0.186490548,0.194061951,0.596140810,0.802870154,-0.001526971,0.003653270
1763027703.775553,0.571157267,0.185948383,0.194057224,0.596465957,0.802627325,-0.001696855,0.003858920
1763027703.780742,0.571286320,0.185496733,0.194053405,0.596736735,0.802424848,-0.001838547,0.004029134
1763027703.786955,0.571476244,0.184838344,0.194054279,0.597131036,0.802129686,-0.002042220,0.004282920
1763027703.792613,0.571611834,0.184364028,0.194054027,0.597415324,0.801916599,-0.002187924,0.004462020
1763027703.798473,0.571774750,0.183785094,0.194053631,0.597762835,0.801655889,-0.002364823,0.004676132
1763027703.803523,0.571916891,0.183284255,0.194056231,0.598064129,0.801429570,-0.002513654,0.004860709
1763027703.808717,0.572056469,0.182791849,0.194058308,0.598360506,0.801206708,-0.002659351,0.005040547
1763027703.851602,0.572220360,0.182209081,0.194060763,0.598710142,0.800943494,-0.002834850,0.005256414
1763027703.856892,0.573420419,0.177807766,0.194057830,0.601338097,0.798954129,-0.004191538,0.006869956
1763027703.862026,0.573565462,0.177270427,0.194060341,0.601659944,0.798709273,-0.004350659,0.007060576
1763027703.867495,0.573710823,0.176729481,0.194065381,0.601983642,0.798462749,-0.004510154,0.007253593
1763027703.872576,0.573854718,0.176200529,0.194070632,0.602300385,0.798221231,-0.004664218,0.007442510
1763027703.914016,0.575110013,0.171548403,0.194103119,0.605085693,0.796085954,-0.006007337,0.009073135
1763027703.919090,0.575258946,0.170986608,0.194109330,0.605422622,0.795826375,-0.006164172,0.009263438
1763027703.924747,0.575411180,0.170414403,0.194118277,0.605765488,0.795561850,-0.006323347,0.009460440
1763027703.930000,0.575593524,0.169725642,0.194129839,0.606177687,0.795243442,-0.006515147,0.009697760
1763027703.935600,0.575741242,0.169160043,0.194137577,0.606515880,0.794981837,-0.006673806,0.009890352
1763027703.940765,0.575925049,0.168453813,0.194149446,0.606938161,0.794654787,-0.006870767,0.010131169
1763027703.945958,0.576078786,0.167862447,0.194158526,0.607292563,0.794380009,-0.007032779,0.010328109
1763027703.951540,0.576227862,0.167277814,0.194165389,0.607642872,0.794108152,-0.007194412,0.010519226
1763027703.956683,0.576379077,0.166688899,0.194176006,0.607994929,0.793834507,-0.007356399,0.010716167
1763027703.961993,0.576560664,0.165979061,0.194188168,0.608419391,0.793504179,-0.007551178,0.010952134
1763027703.967567,0.576715928,0.165369082,0.194198572,0.608784185,0.793219924,-0.007717547,0.011153088
1763027703.975009,0.576958125,0.164409938,0.194214368,0.609357487,0.792772532,-0.007980431,0.011468153
1763027703.980015,0.577102071,0.163825575,0.194220683,0.609706218,0.792499959,-0.008142972,0.011655757
1763027703.986734,0.577286161,0.163087150,0.194233455,0.610147659,0.792154491,-0.008342940,0.011894086
1763027704.043135,0.577473005,0.162336875,0.194245414,0.610597682,0.791801989,-0.008540880,0.012128280
1763027704.047853,0.579208995,0.155096218,0.194342911,0.614920476,0.788388789,-0.010479902,0.014356399
1763027704.053012,0.579364898,0.154424630,0.194350855,0.615319553,0.788071156,-0.010661619,0.014560817
1763027704.058488,0.579524697,0.153734315,0.194361078,0.615729461,0.787744462,-0.010847809,0.014772591
1763027704.063810,0.579716428,0.152902353,0.194371069,0.616224542,0.787349463,-0.011068887,0.015020379
1763027704.069506,0.579872448,0.152207646,0.194377702,0.616637100,0.787019789,-0.011256896,0.015225448
1763027704.074567,0.580029236,0.151509016,0.194386252,0.617051420,0.786688209,-0.011446103,0.015434460
1763027704.114955,0.581274100,0.145548440,0.194408592,0.620574906,0.783850670,-0.013101446,0.017124208
1763027704.120476,0.581419295,0.144807786,0.194403580,0.621011847,0.783496678,-0.013311434,0.017322651
1763027704.125966,0.581596421,0.143895696,0.194399422,0.621549660,0.783060253,-0.013568609,0.017566091
1763027704.131621,0.581741378,0.143144646,0.194395946,0.621992795,0.782700181,-0.013778582,0.017763749
1763027704.136790,0.581889086,0.142376526,0.194394737,0.622445341,0.782331824,-0.013993223,0.017968409
1763027704.142479,0.582069243,0.141438339,0.194396619,0.622998303,0.781881154,-0.014251982,0.018217835
1763027704.147713,0.582217134,0.140657622,0.194396890,0.623458140,0.781505704,-0.014468402,0.018423720
1763027704.152916,0.582396513,0.139694262,0.194397149,0.624025384,0.781041920,-0.014734872,0.018674153
1763027704.158635,0.582541699,0.138902339,0.194395710,0.624491948,0.780659914,-0.014953195,0.018875209
1763027704.163880,0.582716608,0.137935886,0.194395214,0.625059950,0.780193925,-0.015222627,0.019124228
1763027704.169522,0.582862862,0.137119886,0.194393401,0.625540080,0.779799581,-0.015447938,0.019329151
1763027704.174631,0.583006882,0.136292140,0.194387721,0.626025261,0.779400170,-0.015683867,0.019537999
1763027704.184721,0.583177941,0.135280844,0.194378480,0.626618019,0.778911531,-0.015972985,0.019786938
1763027704.224904,0.584381024,0.127596672,0.194277830,0.631104570,0.775182962,-0.018204308,0.021610726
1763027704.230526,0.584509977,0.126712141,0.194263598,0.631620073,0.774751306,-0.018461021,0.021810441
1763027704.235856,0.584663345,0.125639378,0.194244152,0.632244235,0.774227619,-0.018775994,0.022052607
1763027704.241043,0.584783123,0.124755578,0.194226881,0.632758366,0.773795605,-0.019036741,0.022245339
1763027704.246531,0.584901575,0.123873516,0.194209996,0.633270387,0.773364484,-0.019298685,0.022439684
1763027704.251732,0.585043186,0.122793605,0.194188011,0.633896799,0.772836089,-0.019621436,0.022676154
1763027704.257518,0.585161514,0.121882164,0.194168043,0.634426000,0.772389054,-0.019891782,0.022871196
1763027704.262795,0.585279088,0.120968910,0.194146051,0.634955032,0.771941245,-0.020166301,0.023068642
