time,iiwa_joint_1,iiwa_joint_2,iiwa_joint_3,iiwa_joint_4,iiwa_joint_5,iiwa_joint_6,iiwa_joint_7
1763027702.030524,0.209541231,0.896323144,-0.226472244,-1.441656590,0.115896463,0.817896247,1.518475890
1763027702.035860,0.209983870,0.896164715,-0.225383177,-1.441656709,0.115896754,0.817896247,1.518476129
1763027702.041075,0.210358739,0.896043062,-0.224472567,-1.441656590,0.115896657,0.817896128,1.518475890
1763027702.046702,0.210737854,0.895927072,-0.223576263,-1.441656590,0.115896657,0.817896128,1.518476129
1763027702.051894,0.211208895,0.895787418,-0.222489595,-1.441655993,0.115896374,0.817895949,1.518476248
1763027702.057577,0.211607203,0.895663261,-0.221592695,-1.441656113,0.115896657,0.817896247,1.518476248
1763027702.062492,0.212013409,0.895535469,-0.220683336,-1.441656113,0.115896657,0.817896068,1.518476129
1763027702.067817,0.212505355,0.895397067,-0.219593123,-1.441656113,0.115896657,0.817896247,1.518476129
1763027702.073017,0.212908208,0.895292699,-0.218679443,-1.441655993,0.115896657,0.817896128,1.518476129
1763027702.078752,0.213377804,0.895156801,-0.217605308,-1.441655874,0.115896657,0.817896247,1.518476129
1763027702.084895,0.213780239,0.895031214,-0.216704980,-1.441655993,0.115896560,0.817896247,1.518475890
1763027702.090668,0.214286804,0.894868314,-0.215622753,-1.441656113,0.115896754,0.817896247,1.518476129
1763027702.095880,0.214789495,0.894724250,-0.214549199,-1.441655993,0.115896657,0.817896247,1.518476129
1763027702.101528,0.215194494,0.894618988,-0.213661477,-1.441655993,0.115896754,0.817895770,1.518476129
1763027702.106654,0.215698376,0.894490421,-0.212591276,-1.441655993,0.115896657,0.817895830,1.518476129
1763027702.149777,0.216466799,0.894260943,-0.210998699,-1.441655993,0.115896754,0.817896068,1.518476248
1763027702.155488,0.219881222,0.893315017,-0.204208076,-1.441655159,0.115896754,0.817896485,1.518476129
1763027702.160738,0.220449939,0.893185735,-0.203145429,-1.441654682,0.115896374,0.817896068,1.518476248
1763027702.165964,0.220913067,0.893074691,-0.202293590,-1.441654563,0.115896754,0.817896247,1.518476129
1763027702.171582,0.221360922,0.892950177,-0.201425821,-1.441653132,0.115896374,0.817895532,1.518476009
1763027702.176921,0.221924782,0.892795265,-0.200394094,-1.441653490,0.115896463,0.817895770,1.518476248
1763027702.182054,0.222419903,0.892669618,-0.199511275,-1.441654444,0.115895987,0.817895114,1.518476248
1763027702.188871,0.223090127,0.892506301,-0.198348328,-1.441654205,0.115896180,0.817895234,1.518476248
1763027702.194567,0.223551393,0.892392278,-0.197512850,-1.441653728,0.115895987,0.817894816,1.518476367
1763027702.199872,0.224126637,0.892254770,-0.196517676,-1.441653490,0.115896180,0.817895114,1.518476129
1763027702.205595,0.224625662,0.892132223,-0.195660263,-1.441653371,0.115896180,0.817895114,1.518476129
1763027702.211501,0.225204915,0.891983271,-0.194678575,-1.441653490,0.115896374,0.817895532,1.518476248
1763027702.216733,0.225669727,0.891865194,-0.193866223,-1.441653371,0.115896277,0.817895651,1.518476248
1763027702.221985,0.226245925,0.891729891,-0.192902103,-1.441653371,0.115896180,0.817895353,1.518476248
1763027702.227627,0.226742372,0.891613960,-0.192102686,-1.441653490,0.115895413,0.817894757,1.518476248
1763027702.232723,0.227326363,0.891469955,-0.191162407,-1.441653371,0.115895219,0.817894816,1.518476248
1763027702.238073,0.227800399,0.891349673,-0.190404579,-1.441653371,0.115895890,0.817895114,1.518476248
1763027702.243636,0.228277311,0.891227543,-0.189635202,-1.441653371,0.115896374,0.817895353,1.518476248
1763027702.248738,0.228853568,0.891087532,-0.188733563,-1.441653371,0.115896180,0.817895532,1.518476367
1763027702.291708,0.229339600,0.890974998,-0.187962741,-1.441653490,0.115895219,0.817894936,1.518476248
1763027702.296602,0.233604535,0.890012860,-0.181857079,-1.441651464,0.115895703,0.817894816,1.518476248
1763027702.301911,0.234253541,0.889875948,-0.181017220,-1.441651583,0.115895890,0.817894936,1.518476367
1763027702.307605,0.234781519,0.889757931,-0.180323988,-1.441651583,0.115895703,0.817895234,1.518476367
1763027702.312689,0.235308930,0.889644027,-0.179643705,-1.441651940,0.115895987,0.817895353,1.518476248
1763027702.318539,0.235948294,0.889510214,-0.178835735,-1.441651464,0.115895987,0.817895114,1.518476248
1763027702.323690,0.236591727,0.889386654,-0.178011879,-1.441651702,0.115895793,0.817895114,1.518476367
1763027702.328985,0.237114847,0.889271736,-0.177342325,-1.441651344,0.115895703,0.817894936,1.518476367
1763027702.334631,0.237655506,0.889147699,-0.176665276,-1.441649675,0.115895793,0.817894936,1.518476367
1763027702.340008,0.238327831,0.888997853,-0.175847888,-1.441650033,0.115895703,0.817895114,1.518476248
1763027702.345575,0.238870710,0.888882160,-0.175205350,-1.441649795,0.115895793,0.817895114,1.518476248
1763027702.350762,0.239526004,0.888760805,-0.174417511,-1.441649795,0.115895793,0.817895234,1.518476248
1763027702.355892,0.240096822,0.888653040,-0.173750043,-1.441649675,0.115895793,0.817895234,1.518476248
1763027702.361078,0.240665883,0.888530970,-0.173101336,-1.441649675,0.115895703,0.817895055,1.518476367
1763027702.366721,0.241217643,0.888399065,-0.172457784,-1.441649675,0.115895793,0.817895055,1.518476367
1763027702.371907,0.241893187,0.888244152,-0.171687737,-1.441650271,0.115895890,0.817895055,1.518476367
1763027702.377632,0.242465854,0.888130784,-0.171071574,-1.441650152,0.115895987,0.817895114,1.518476367
1763027702.382721,0.243143812,0.888008952,-0.170329273,-1.441649675,0.115895703,0.817895055,1.518476367
1763027702.388025,0.243704543,0.887900829,-0.169719934,-1.441647649,0.115895793,0.817894936,1.518476367
1763027702.393588,0.244276255,0.887778223,-0.169116348,-1.441644192,0.115895987,0.817894936,1.518476367
1763027702.437013,0.249340191,0.886734545,-0.163959712,-1.441643357,0.115895890,0.817894220,1.518476248
1763027702.442588,0.249923095,0.886628926,-0.163411915,-1.441643476,0.115895219,0.817894220,1.518476248
1763027702.447703,0.250634730,0.886502087,-0.162750870,-1.441643834,0.115895413,0.817894220,1.518476248
1763027702.453028,0.251233816,0.886390865,-0.162200078,-1.441643476,0.115895316,0.817894101,1.518476367
1763027702.458135,0.251835912,0.886278391,-0.161670551,-1.441643476,0.115895607,0.817894220,1.518476248
1763027702.463867,0.252555609,0.886139572,-0.161020100,-1.441643476,0.115895413,0.817894220,1.518476367
1763027702.469607,0.253161073,0.886035025,-0.160466492,-1.441643357,0.115895413,0.817894220,1.518476248
1763027702.474704,0.253774226,0.885940313,-0.159939840,-1.441643357,0.115895316,0.817894220,1.518476129
1763027702.480055,0.254498184,0.885820568,-0.159343392,-1.441642284,0.115895316,0.817894340,1.518476248
1763027702.486754,0.255233079,0.885697782,-0.158738434,-1.441641450,0.115895316,0.817894399,1.518476367
1763027702.491991,0.255978853,0.885572553,-0.158132806,-1.441641331,0.115895413,0.817894220,1.518476605
1763027702.497768,0.256700188,0.885456562,-0.157559067,-1.441641331,0.115895413,0.817894340,1.518476367
1763027702.503114,0.257321030,0.885365248,-0.157059744,-1.441641331,0.115895607,0.817894220,1.518476248
1763027702.508591,0.257965833,0.885275543,-0.156550705,-1.441641212,0.115895607,0.817894340,1.518476129
1763027702.513728,0.258718133,0.885165274,-0.155988649,-1.441641212,0.115895607,0.817894399,1.518476248
1763027702.518959,0.259345889,0.885072291,-0.155530006,-1.441641212,0.115895607,0.817894340,1.518476367
1763027702.524621,0.260001659,0.884985685,-0.155044764,-1.441641569,0.115895703,0.817894220,1.518476367
1763027702.529836,0.260776848,0.884883642,-0.154451668,-1.441641212,0.115895413,0.817894340,1.518476248
1763027702.535078,0.261418372,0.884798527,-0.153987646,-1.441641331,0.115895793,0.817894101,1.518476367
1763027702.577743,0.266915232,0.884108603,-0.150180548,-1.441641212,0.115895703,0.817894101,1.518476248
1763027702.582985,0.267540038,0.884035230,-0.149777770,-1.441641212,0.115895793,0.817894399,1.518476367
1763027702.623627,0.272806972,0.883563161,-0.146314383,-1.441639900,0.115895987,0.817894220,1.518476367
1763027702.628755,0.273636043,0.883496046,-0.145795763,-1.441639900,0.115895890,0.817894220,1.518476605
1763027702.633954,0.274325550,0.883442700,-0.145363078,-1.441639900,0.115895987,0.817894340,1.518476367
1763027702.639483,0.275014043,0.883390963,-0.144920617,-1.441639900,0.115896277,0.817894220,1.518476248
1763027702.644741,0.275835752,0.883334160,-0.144396663,-1.441639900,0.115896374,0.817894220,1.518476367
1763027702.650003,0.276516110,0.883288741,-0.143951401,-1.441639900,0.115896374,0.817893982,1.518476248
1763027702.655653,0.277378350,0.883236706,-0.143385857,-1.441639781,0.115896277,0.817893982,1.518476367
1763027702.660900,0.278108031,0.883191884,-0.142900020,-1.441639662,0.115896180,0.817893803,1.518476367
1763027702.666527,0.278819591,0.883147955,-0.142437249,-1.441638470,0.115896374,0.817893565,1.518476367
1763027702.671619,0.279542834,0.883105814,-0.141980767,-1.441638470,0.115896374,0.817893803,1.518476248
1763027702.676705,0.280418158,0.883063614,-0.141410440,-1.441638350,0.115896374,0.817893565,1.518476367
1763027702.681962,0.281158835,0.883031070,-0.140910700,-1.441638112,0.115896560,0.817893565,1.518476248
1763027702.688509,0.282054305,0.882985413,-0.140333533,-1.441636562,0.115896180,0.817893386,1.518476367
1763027702.693908,0.282931238,0.882943213,-0.139780223,-1.441633940,0.115896180,0.817893565,1.518476367
1763027702.699606,0.283670306,0.882913232,-0.139297262,-1.441633940,0.115895987,0.817893386,1.518476367
1763027702.704853,0.284545779,0.882878065,-0.138713568,-1.441633821,0.115896180,0.817893565,1.518476248
1763027702.709999,0.285267711,0.882846415,-0.138249665,-1.441633701,0.115896374,0.817893386,1.518476367
1763027702.751932,0.286587089,0.882788956,-0.137394711,-1.441633701,0.115895987,0.817893505,1.518476367
1763027702.757717,0.292432219,0.882562339,-0.133589655,-1.441632628,0.115895890,0.817892969,1.518476248
1763027702.763498,0.293229669,0.882542729,-0.133066297,-1.441632628,0.115896180,0.817892969,1.518476248
1763027702.768690,0.294010133,0.882519662,-0.132565007,-1.441631794,0.115895890,0.817892849,1.518476248
1763027702.774435,0.294938236,0.882495284,-0.131997973,-1.441629767,0.115896180,0.817893207,1.518476367
1763027702.812691,0.295873910,0.882474363,-0.131399229,-1.441629767,0.115895987,0.817893207,1.518476605
1763027702.818650,0.301983953,0.882409632,-0.127509400,-1.441628337,0.115895987,0.817892611,1.518476248
1763027702.824520,0.302956760,0.882411778,-0.126903951,-1.441628337,0.115895890,0.817892671,1.518476248
1763027702.829700,0.303912401,0.882413268,-0.126315475,-1.441628218,0.115895987,0.817892671,1.518476367
1763027702.834951,0.304716706,0.882418990,-0.125821471,-1.441628337,0.115895793,0.817892671,1.518476248
1763027702.839999,0.305536628,0.882417917,-0.125303641,-1.441630006,0.115895890,0.817892671,1.518476248
1763027702.845770,0.306335062,0.882421732,-0.124809049,-1.441628575,0.115895890,0.817892671,1.518476367
1763027702.850900,0.307270616,0.882429898,-0.124238305,-1.441628218,0.115896180,0.817892492,1.518476129
1763027702.856025,0.308061808,0.882437110,-0.123738438,-1.441628337,0.115895793,0.817892611,1.518476367
1763027702.861756,0.309034944,0.882446349,-0.123112023,-1.441628337,0.115895793,0.817892492,1.518476248
1763027702.866826,0.309844404,0.882450044,-0.122614019,-1.441627979,0.115895793,0.817892253,1.518476129
1763027702.872713,0.310809493,0.882455111,-0.122038960,-1.441625237,0.115895890,0.817892373,1.518476248
1763027702.878041,0.311615318,0.882463753,-0.121535018,-1.441625237,0.115895703,0.817892492,1.518476367
1763027702.884664,0.312605500,0.882477880,-0.120920047,-1.441624999,0.115895987,0.817892194,1.518476248
1763027702.895679,0.313602120,0.882491410,-0.120338574,-1.441624522,0.115895890,0.817891777,1.518476248
1763027702.933748,0.320993394,0.882678211,-0.115988240,-1.441622019,0.115895987,0.817891240,1.518476129
1763027702.938933,0.321851999,0.882706344,-0.115484782,-1.441621661,0.115895607,0.817891359,1.518476129
1763027702.944745,0.322860658,0.882744133,-0.114909545,-1.441619992,0.115895793,0.817891121,1.518476248
1763027702.949976,0.323689014,0.882777631,-0.114446834,-1.441618204,0.115895793,0.817891121,1.518476367
1763027702.955583,0.324521303,0.882819176,-0.113981724,-1.441617370,0.115895607,0.817890942,1.518476367
1763027702.960867,0.325527191,0.882871687,-0.113402829,-1.441617370,0.115895607,0.817890823,1.518476248
1763027703.000608,0.331871539,0.883199096,-0.109906726,-1.441611052,0.115895316,0.817889810,1.518476367
1763027703.005966,0.332883835,0.883263469,-0.109345265,-1.441610813,0.115895219,0.817889690,1.518476367
1763027703.010957,0.333707809,0.883313894,-0.108915932,-1.441609621,0.115895122,0.817889392,1.518476248
1763027703.016606,0.334529698,0.883367836,-0.108515002,-1.441606402,0.115895316,0.817888796,1.518476248
1763027703.021666,0.335516363,0.883437157,-0.108008906,-1.441606402,0.115895316,0.817888796,1.518476367
1763027703.026946,0.336367458,0.883495510,-0.107567288,-1.441606164,0.115895219,0.817888618,1.518476248
1763027703.031985,0.337214112,0.883550406,-0.107146822,-1.441604972,0.115895316,0.817888618,1.518476129
1763027703.037655,0.338046163,0.883603215,-0.106746607,-1.441597700,0.115895413,0.817888379,1.518476248
1763027703.042731,0.339062899,0.883673728,-0.106257588,-1.441593289,0.115895413,0.817888260,1.518476248
1763027703.048004,0.339906782,0.883728921,-0.105830953,-1.441588521,0.115895316,0.817888081,1.518476248
1763027703.052957,0.340757340,0.883784711,-0.105422169,-1.441580057,0.115895607,0.817887962,1.518476248
1763027703.057969,0.341584861,0.883838952,-0.105044305,-1.441572547,0.115895607,0.817887962,1.518476248
1763027703.063082,0.342407584,0.883896112,-0.104673579,-1.441559076,0.115895607,0.817887425,1.518476367
1763027703.106011,0.349374443,0.884431779,-0.101499677,-1.441383481,0.115895316,0.817885637,1.518476248
1763027703.111803,0.350317836,0.884495735,-0.101103239,-1.441339612,0.115895219,0.817885518,1.518476248
1763027703.117467,0.351107538,0.884551406,-0.100763425,-1.441301584,0.115895316,0.817885458,1.518476248
1763027703.122661,0.351923704,0.884603083,-0.100407489,-1.441264391,0.115895316,0.817885458,1.518476367
1763027703.128050,0.352897853,0.884663403,-0.099981815,-1.441219091,0.115895122,0.817885041,1.518476248
1763027703.133754,0.353691041,0.884713292,-0.099651590,-1.441177607,0.115895122,0.817884862,1.518476129
1763027703.138939,0.354631066,0.884777486,-0.099282354,-1.441125989,0.115895122,0.817884862,1.518476248
1763027703.144609,0.355423599,0.884836674,-0.098974116,-1.441085100,0.115895316,0.817884982,1.518476367
1763027703.149840,0.356421500,0.884905040,-0.098584272,-1.441039681,0.115895316,0.817884624,1.518476129
1763027703.155030,0.357241839,0.884960234,-0.098261595,-1.440995097,0.115894936,0.817884743,1.518476129
1763027703.160598,0.358055562,0.885010362,-0.097952940,-1.440946341,0.115894742,0.817884445,1.518476248
1763027703.165809,0.358856648,0.885059118,-0.097661309,-1.440896511,0.115894549,0.817884505,1.518476248
1763027703.171014,0.359823287,0.885122001,-0.097326890,-1.440837741,0.115894742,0.817884505,1.518476248
1763027703.176610,0.360647082,0.885176182,-0.097054422,-1.440794706,0.115894742,0.817884505,1.518476248
1763027703.182722,0.361772478,0.885255992,-0.096696638,-1.440725803,0.115894742,0.817884684,1.518476248
1763027703.188947,0.362720549,0.885323763,-0.096394338,-1.440665841,0.115894645,0.817884505,1.518476248
1763027703.194669,0.363490701,0.885380328,-0.096152730,-1.440615535,0.115894265,0.817884684,1.518476367
1763027703.199987,0.364408165,0.885443032,-0.095885307,-1.440557957,0.115894549,0.817884505,1.518476367
1763027703.205549,0.365158558,0.885492682,-0.095680796,-1.440513372,0.115894549,0.817884505,1.518476248
1763027703.248614,0.371515095,0.885832906,-0.094254494,-1.440224051,0.115894265,0.817884326,1.518476248
1763027703.253804,0.372394860,0.885861337,-0.094092526,-1.440204382,0.115894072,0.817884743,1.518476248
1763027703.258986,0.373110861,0.885880888,-0.093979575,-1.440187812,0.115894265,0.817884505,1.518476248
1763027703.298518,0.373825788,0.885901153,-0.093875788,-1.440177560,0.115894265,0.817884505,1.518476248
1763027703.304873,0.379575104,0.886041760,-0.093356930,-1.440173984,0.115893498,0.817884684,1.518476129
1763027703.310551,0.380426049,0.886064053,-0.093357049,-1.440172911,0.115893207,0.817884803,1.518476248
1763027703.315760,0.381243587,0.886090159,-0.093368255,-1.440173388,0.115893014,0.817884743,1.518476367
1763027703.321564,0.381918609,0.886113465,-0.093377247,-1.440173388,0.115893014,0.817884684,1.518476367
1763027703.327007,0.382698834,0.886140883,-0.093402773,-1.440175891,0.115892828,0.817884624,1.518476367
1763027703.332606,0.383336216,0.886161923,-0.093430035,-1.440178394,0.115892731,0.817884505,1.518476248
1763027703.337846,0.384095132,0.886183679,-0.093473300,-1.440182805,0.115892634,0.817884505,1.518476248
1763027703.343023,0.384707272,0.886198282,-0.093522072,-1.440187693,0.115892634,0.817884624,1.518476248
1763027703.348598,0.385301888,0.886208832,-0.093571208,-1.440194964,0.115892343,0.817884505,1.518476248
1763027703.353850,0.386005759,0.886216760,-0.093621604,-1.440204740,0.115892343,0.817884505,1.518476248
1763027703.359657,0.386578679,0.886219501,-0.093666129,-1.440213323,0.115892246,0.817884505,1.518476248
1763027703.364656,0.387259573,0.886222005,-0.093730301,-1.440222144,0.115892060,0.817884505,1.518476248
1763027703.369950,0.387819231,0.886226416,-0.093799032,-1.440229774,0.115892060,0.817884743,1.518476367
1763027703.375486,0.388373971,0.886233270,-0.093870938,-1.440240622,0.115891963,0.817884624,1.518476367
1763027703.380571,0.388925254,0.886240780,-0.093948238,-1.440253377,0.115891770,0.817884326,1.518476248
1763027703.428453,0.393604368,0.886291325,-0.095195435,-1.440409780,0.115890332,0.817885041,1.518476367
1763027703.433895,0.394199699,0.886303604,-0.095467292,-1.440441608,0.115890138,0.817885101,1.518476367
1763027703.439656,0.394624889,0.886311591,-0.095662758,-1.440467954,0.115890138,0.817885101,1.518476367
1763027703.444783,0.395127743,0.886318922,-0.095912747,-1.440501809,0.115889855,0.817885101,1.518476367
1763027703.450505,0.395525753,0.886323512,-0.096135475,-1.440532327,0.115889758,0.817885160,1.518476367
1763027703.455876,0.395968854,0.886327267,-0.096404225,-1.440572262,0.115889758,0.817885101,1.518476367
1763027703.461594,0.396328807,0.886328936,-0.096627370,-1.440610051,0.115889758,0.817885518,1.518476248
1763027703.466771,0.396762282,0.886328459,-0.096909598,-1.440659523,0.115889661,0.817885220,1.518476367
1763027703.472525,0.397100598,0.886327624,-0.097166836,-1.440701127,0.115889661,0.817885220,1.518476367
1763027703.477701,0.397481978,0.886326790,-0.097485021,-1.440752864,0.115889758,0.817885339,1.518476367
1763027703.484677,0.397775471,0.886325896,-0.097741298,-1.440798163,0.115889758,0.817885458,1.518476367
1763027703.489988,0.398161739,0.886321425,-0.098083988,-1.440866709,0.115889661,0.817885220,1.518476367
1763027703.495754,0.398430884,0.886315584,-0.098329008,-1.440914273,0.115889661,0.817885458,1.518476367
1763027703.501007,0.398743927,0.886306882,-0.098647311,-1.440967321,0.115889758,0.817885339,1.518476605
1763027703.506566,0.398993492,0.886301100,-0.098937809,-1.441006899,0.115889758,0.817885041,1.518476367
1763027703.511867,0.399282366,0.886298835,-0.099294215,-1.441051602,0.115889758,0.817885220,1.518476605
1763027703.517679,0.399518639,0.886298716,-0.099582918,-1.441090703,0.115889855,0.817885280,1.518476248
1763027703.522837,0.399774581,0.886298537,-0.099916257,-1.441137075,0.115889855,0.817885458,1.518476367
1763027703.528004,0.399951339,0.886297643,-0.100196332,-1.441171408,0.115889855,0.817885458,1.518476367
1763027703.570810,0.401011109,0.886267900,-0.102572262,-1.441354036,0.115889855,0.817885458,1.518476605
1763027703.575987,0.401087254,0.886267126,-0.102929689,-1.441369653,0.115889758,0.817885518,1.518476605
1763027703.581747,0.401138604,0.886266530,-0.103225760,-1.441384792,0.115889855,0.817885518,1.518476605
1763027703.587941,0.401187748,0.886263072,-0.103642635,-1.441408515,0.115889758,0.817885518,1.518476605
1763027703.593669,0.401201040,0.886257589,-0.104004078,-1.441429615,0.115889758,0.817885637,1.518476367
1763027703.598798,0.401196122,0.886252224,-0.104311176,-1.441448689,0.115889758,0.817885458,1.518476367
1763027703.604505,0.401185662,0.886246324,-0.104630552,-1.441468239,0.115889758,0.817885637,1.518476605
1763027703.609744,0.401175588,0.886242926,-0.104956880,-1.441488504,0.115889758,0.817885637,1.518476367
1763027703.615079,0.401164502,0.886242092,-0.105349250,-1.441516042,0.115889758,0.817885518,1.518476367
1763027703.620538,0.401147366,0.886242390,-0.105678275,-1.441540360,0.115889661,0.817885637,1.518476367
1763027703.625871,0.401111096,0.886243284,-0.106085680,-1.441568494,0.115889661,0.817885756,1.518476367
1763027703.631531,0.401067078,0.886244833,-0.106442928,-1.441592813,0.115889758,0.817885518,1.518476605
1763027703.636634,0.400998503,0.886247337,-0.106896348,-1.441625714,0.115889758,0.817885637,1.518476248
1763027703.641943,0.400932670,0.886250079,-0.107277088,-1.441654801,0.115889661,0.817885458,1.518476367
1763027703.647583,0.400859207,0.886253536,-0.107650459,-1.441684484,0.115889758,0.817885518,1.518476367
1763027703.652850,0.400744379,0.886255383,-0.108108252,-1.441718221,0.115889758,0.817885637,1.518476367
1763027703.657999,0.400623530,0.886258602,-0.108504333,-1.441741705,0.115889758,0.817885458,1.518476367
1763027703.663610,0.400462717,0.886263371,-0.109002754,-1.441768408,0.115889758,0.817885458,1.518476367
1763027703.668694,0.400322914,0.886266530,-0.109410517,-1.441789865,0.115889758,0.817885518,1.518476367
1763027703.712974,0.398794502,0.886318207,-0.113276333,-1.441996694,0.115889661,0.817885816,1.518476605
1763027703.718006,0.398589581,0.886323750,-0.113750786,-1.442032456,0.115889855,0.817885935,1.518476367
1763027703.723664,0.398320764,0.886324227,-0.114317581,-1.442076921,0.115889758,0.817885876,1.518476248
1763027703.728858,0.398065686,0.886323750,-0.114830807,-1.442112446,0.115889855,0.817885935,1.518476367
1763027703.734439,0.397802085,0.886324883,-0.115347207,-1.442149401,0.115889758,0.817885935,1.518476605
1763027703.739615,0.397490919,0.886327207,-0.115955226,-1.442196965,0.115889855,0.817885816,1.518476367
1763027703.744966,0.397231400,0.886328161,-0.116467372,-1.442239404,0.115889855,0.817885756,1.518476367
1763027703.750552,0.396967024,0.886332870,-0.117016546,-1.442279458,0.115889855,0.817885756,1.518476367
1763027703.755778,0.396643400,0.886346877,-0.117675923,-1.442330956,0.115889855,0.817885935,1.518476367
1763027703.761559,0.396370679,0.886365414,-0.118213117,-1.442377329,0.115889855,0.817885935,1.518476248
1763027703.766582,0.396084756,0.886385083,-0.118777208,-1.442425609,0.115889855,0.817885756,1.518476248
1763027703.771827,0.395713538,0.886408091,-0.119474396,-1.442480922,0.115889855,0.817885935,1.518476367
1763027703.777598,0.395402730,0.886428535,-0.120037533,-1.442527533,0.115889944,0.817885935,1.518476248
1763027703.782852,0.395023555,0.886447012,-0.120736934,-1.442587376,0.115890138,0.817886174,1.518476367
1763027703.788999,0.394633830,0.886462867,-0.121460058,-1.442645073,0.115890138,0.817886174,1.518476248
1763027703.794859,0.394299626,0.886476219,-0.122048303,-1.442699075,0.115890138,0.817886055,1.518476248
1763027703.799962,0.393879175,0.886488080,-0.122771792,-1.442766547,0.115890332,0.817885935,1.518476248
1763027703.805630,0.393515199,0.886496544,-0.123380594,-1.442821383,0.115890332,0.817885756,1.518476367
1763027703.810834,0.393090844,0.886507809,-0.124088742,-1.442885876,0.115890138,0.817885876,1.518476248
1763027703.853648,0.390082508,0.886620402,-0.129371747,-1.443398118,0.115890525,0.817886174,1.518476248
1763027703.858854,0.389608711,0.886631966,-0.130128786,-1.443472385,0.115890428,0.817886353,1.518476248
1763027703.863973,0.389208198,0.886639237,-0.130773127,-1.443538904,0.115890712,0.817886472,1.518476248
1763027703.869636,0.388811231,0.886644185,-0.131413981,-1.443601370,0.115890808,0.817886353,1.518476248
1763027703.910014,0.385305762,0.886754334,-0.136842951,-1.444070101,0.115890712,0.817886174,1.518476248
1763027703.915941,0.384862840,0.886764109,-0.137486145,-1.444127560,0.115890712,0.817886353,1.518476248
1763027703.921576,0.384419590,0.886771679,-0.138126045,-1.444185257,0.115890525,0.817886472,1.518476248
1763027703.926888,0.383880675,0.886777580,-0.138921142,-1.444255471,0.115890712,0.817886472,1.518476367
1763027703.931971,0.383435935,0.886783063,-0.139565825,-1.444313765,0.115890712,0.817886353,1.518476248
1763027703.937654,0.382990599,0.886788726,-0.140219450,-1.444376588,0.115890808,0.817886353,1.518476248
1763027703.942765,0.382428348,0.886792719,-0.141025379,-1.444451690,0.115890808,0.817886353,1.518476248
1763027703.948026,0.381953180,0.886799037,-0.141673073,-1.444515228,0.115890525,0.817886353,1.518476248
1763027703.953502,0.381484002,0.886803567,-0.142325431,-1.444580913,0.115890525,0.817886293,1.518476248
1763027703.958705,0.380920321,0.886805773,-0.143115431,-1.444658399,0.115890712,0.817886353,1.518476367
1763027703.963982,0.380439579,0.886809587,-0.143777445,-1.444722176,0.115890525,0.817886353,1.518476129
1763027703.970724,0.379943788,0.886812150,-0.144457489,-1.444789529,0.115891002,0.817886591,1.518476129
1763027703.976879,0.379179507,0.886820614,-0.145499811,-1.444894433,0.115890905,0.817886353,1.518476248
1763027703.981981,0.378699243,0.886824667,-0.146148697,-1.444966316,0.115890808,0.817886353,1.518476248
1763027703.988816,0.377972037,0.886828780,-0.147089526,-1.445059299,0.115890712,0.817886651,1.518476248
1763027704.044659,0.371996164,0.886900306,-0.154531673,-1.445851088,0.115890138,0.817886472,1.518476129
1763027704.049849,0.371313006,0.886913776,-0.155379429,-1.445937753,0.115890138,0.817886889,1.518476248
1763027704.054989,0.370744467,0.886923313,-0.156093150,-1.446012855,0.115890525,0.817886770,1.518476248
1763027704.060619,0.370155364,0.886932075,-0.156820834,-1.446090102,0.115890332,0.817886889,1.518476248
1763027704.065797,0.369439244,0.886946499,-0.157669798,-1.446182847,0.115890332,0.817886949,1.518476248
1763027704.071557,0.368846953,0.886956215,-0.158395201,-1.446266413,0.115890525,0.817886770,1.518476248
1763027704.076586,0.368250549,0.886966288,-0.159118503,-1.446352601,0.115890332,0.817887247,1.518476248
1763027704.116973,0.363115013,0.887071371,-0.165191814,-1.447201848,0.115890525,0.817887425,1.518476248
1763027704.122482,0.362460077,0.887092769,-0.165936574,-1.447316170,0.115890332,0.817887664,1.518476129
1763027704.128014,0.361659229,0.887113631,-0.166833892,-1.447457910,0.115890332,0.817887664,1.518476248
1763027704.133618,0.360994935,0.887131333,-0.167571828,-1.447573662,0.115890332,0.817887843,1.518476248
1763027704.138889,0.360171676,0.887146831,-0.168495864,-1.447719216,0.115890525,0.817887843,1.518476129
1763027704.144524,0.359482646,0.887157977,-0.169254348,-1.447838306,0.115890332,0.817887783,1.518476248
1763027704.149823,0.358644515,0.887173712,-0.170184508,-1.447988272,0.115890428,0.817887723,1.518476248
1763027704.155022,0.357923090,0.887184262,-0.170952335,-1.448119640,0.115890428,0.817887664,1.518476248
1763027704.160667,0.357214212,0.887197316,-0.171715662,-1.448249578,0.115890332,0.817887664,1.518476248
1763027704.166021,0.356345773,0.887209475,-0.172654986,-1.448411584,0.115890332,0.817887664,1.518476129
1763027704.171514,0.355610132,0.887225330,-0.173434630,-1.448548317,0.115889855,0.817887664,1.518476129
1763027704.176531,0.354871660,0.887243390,-0.174244463,-1.448697805,0.115890332,0.817887664,1.518476129
1763027704.221736,0.348004580,0.887421846,-0.181491077,-1.450168014,0.115890332,0.817887962,1.518476248
1763027704.227042,0.347045839,0.887450933,-0.182487562,-1.450375795,0.115890428,0.817887962,1.518476248
1763027704.232556,0.346236587,0.887475431,-0.183303699,-1.450553298,0.115890332,0.817887723,1.518475890
